CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,TELEFONO_2,TELEFONO_3,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
00-08-4452-46,01-401,CIUDAD CAPITAL,ZONA 8,COLEGIO EVANGELICO MIXTO EL CALVARIO,33 CALLE 2-26,24468090,NO DISPONIBLE,NO DISPONIBLE,IXMUCANE ALDANA VILLAVICENCIO,ADRIANA ISABEL SIGNOR DE LEON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-09-0002-46,01-505,CIUDAD CAPITAL,ZONA 9,COLEGIO VALVERDE NO.3,AVENIDA REFORMA 7-40,22093200,NO DISPONIBLE,NO DISPONIBLE,MARIA TERESA MILIAN AVILES,SANDRA ELIZABETH GUERRA BARRIENTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-09-0004-46,01-505,CIUDAD CAPITAL,ZONA 9,COLEGIO VALVERDE NO.3,"8A CALLE, 7-48",22093200,NO DISPONIBLE,NO DISPONIBLE,MARIA TERESA MILIAN AVILES,GLORIA ISABEL GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-09-0007-46,01-313,CIUDAD CAPITAL,ZONA 9,CENTRO EDUCATIVO EL VALLE,11 CALLE 7-35,23608220,NO DISPONIBLE,NO DISPONIBLE,ERICK GUILLERMO SANCHEZ MARTINEZ,EVELYN ELIZABET CALDERON MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-09-0009-46,01-505,CIUDAD CAPITAL,ZONA 9,COLEGIO EDUCATIVO AMERICANO,5A. AVENIDA 13-18,23612765,NO DISPONIBLE,NO DISPONIBLE,MARIA TERESA MILIAN AVILES,JORGE MARIO BOCALETTI GUTIERREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-09-0015-46,01-405,CIUDAD CAPITAL,ZONA 9,ESCUELA DE ESTUDIOS PENITENCIARIOS,"5A. AVENIDA ""A"" 13-28",22463777,NO DISPONIBLE,NO DISPONIBLE,BLANCA SARAI GUTIERREZ PINEDA,MAILEEN ZUCELY MARIN LINARES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE
00-09-0016-46,01-646,CIUDAD CAPITAL,ZONA 9,PROGRAMA NACIONAL DE EDUCACION ALTERNATIVA PRONEA,6TA. CALLE 2-21 ZONA 9,22345938,NO DISPONIBLE,NO DISPONIBLE,GRISELDA LISETH FRANCO GUTIERREZ,LILIAN MARIBEL GARCIA MERIDA,DIVERSIFICADO,OFICIAL,SIN ESPECIFICAR,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA ORIENTE
00-09-0019-46,01-503,CIUDAD CAPITAL,ZONA 9,INSTITUTO TECNOLOGICO SUIZO GUATEMALTECO,2DA AVENIDA 9-03 ZONA 9 GUATEMALA,22999696,NO DISPONIBLE,NO DISPONIBLE,NANCY CAROLINA NAVAS GONZALEZ,TEMPORAL TITULOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-09-0021-46,01-405,CIUDAD CAPITAL,ZONA 9,COLEGIO TEC FUTURO,"AVENIDA REFORMA 01-90 APARTAMENTO 1102, NIVEL 11 EDIFICIO MASVAL",45151685,NO DISPONIBLE,NO DISPONIBLE,BLANCA SARAI GUTIERREZ PINEDA,ROSIDALIA MARMITA OROZCO OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,GUATEMALA ORIENTE
00-09-0023-46,01-505,CIUDAD CAPITAL,ZONA 9,COLEGIO VALVERDE NO.3,"8VA. CALLE, 7-48",22093200,NO DISPONIBLE,NO DISPONIBLE,MARIA TERESA MILIAN AVILES,SANDRA ELIZABETH GUERRA BARRIENTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA ORIENTE
00-09-0026-46,01-637,CIUDAD CAPITAL,ZONA 9,CENTRO DE EDUCACION EXTRAESCOLAR CEEX CASA JOVEN,"5A. AVENIDA 12-31, EDIFICIO EL CORTEZ, SEXTO NIVEL OFICINA 605",54293338,NO DISPONIBLE,NO DISPONIBLE,JOSUE VINICIO ROMERO REYES,VILMA LISSET CAMAJA CANTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA ORIENTE
00-09-0693-46,01-505,CIUDAD CAPITAL,ZONA 9,INSTITUTO MARIA AUXILIADORA,5A AVE. 6-12,23310985,NO DISPONIBLE,NO DISPONIBLE,MARIA TERESA MILIAN AVILES,MARIA ANDREE BARILLAS HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-09-0762-46,01-505,CIUDAD CAPITAL,ZONA 9,COLEGIO GIBBS,7A AVE 3-50,23618725,NO DISPONIBLE,NO DISPONIBLE,MARIA TERESA MILIAN AVILES,LILIA PATRICIA ESTRADA CONTRERAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-09-7177-46,01-505,CIUDAD CAPITAL,ZONA 9,ROYALTY ESCUELA INTERNACIONAL DE VIAJES TURISMO Y COMERCIO,5A. AVENIDA 10-30,52028094,NO DISPONIBLE,NO DISPONIBLE,MARIA TERESA MILIAN AVILES,MAYRA ELIZABETH LOPEZ DE LEON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-09-7223-46,01-505,CIUDAD CAPITAL,ZONA 9,LICEO PREUNIVERSITARIO DE COMPUTACION,7A. AVENIDA 10-38,23109350,NO DISPONIBLE,NO DISPONIBLE,MARIA TERESA MILIAN AVILES,MARCO TULIO VARGAS ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-09-7225-46,01-505,CIUDAD CAPITAL,ZONA 9,LICEO PREUNIVERSITARIO DE COMPUTACION,7A. AVENIDA 10-38,23109350,NO DISPONIBLE,NO DISPONIBLE,MARIA TERESA MILIAN AVILES,MARCO TULIO VARGAS ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-09-7724-46,01-405,CIUDAD CAPITAL,ZONA 9,LICEO PREUNIVERSITARIO DE COMPUTACION,7A. AVENIDA 10-38,23109350,NO DISPONIBLE,NO DISPONIBLE,BLANCA SARAI GUTIERREZ PINEDA,MARCO TULIO VARGAS ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE
00-09-8893-46,01-505,CIUDAD CAPITAL,ZONA 9,LICEO JUVENIL GUATEMALTECO,6A. CALLE 3-45,23322023,NO DISPONIBLE,NO DISPONIBLE,MARIA TERESA MILIAN AVILES,ISABEL YOLANDA MENDEZ GIRON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-10-0007-46,01-503,CIUDAD CAPITAL,ZONA 10,COLEGIO CENTRO DE ESTUDIOS AMERICANO,6A. AVENIDA 0-18,23316922,NO DISPONIBLE,NO DISPONIBLE,NANCY CAROLINA NAVAS GONZALEZ,JOSE FRANCISCO BALLESTEROS GUZMAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-10-0015-46,01-503,CIUDAD CAPITAL,ZONA 10,COLEGIO LA ACADEMIA,13 CALLE 6-91,23323279,NO DISPONIBLE,NO DISPONIBLE,NANCY CAROLINA NAVAS GONZALEZ,MARILYN TATIANA SALGUERO ROLDAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-10-0026-46,01-405,CIUDAD CAPITAL,ZONA 10,INSTITUTO PRIVADO MIXTO OCUPACIONAL EXPERIMENTAL CAMPERO,1A. AVENIDA 9-23,22699550,NO DISPONIBLE,NO DISPONIBLE,BLANCA SARAI GUTIERREZ PINEDA,ANNABELLA CORDON CAMPOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-10-0038-46,01-503,CIUDAD CAPITAL,ZONA 10,COLEGIO ALTAMIRA,13 CALLE 6-24 ZONA 10 CIUDAD DE GUATEMALA,59464229,NO DISPONIBLE,NO DISPONIBLE,NANCY CAROLINA NAVAS GONZALEZ,ALBA MARICELA JOR PORTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-10-0041-46,01-405,CIUDAD CAPITAL,ZONA 10,INSTITUTO PRIVADO MIXTO OCUPACIONAL EXPERIMENTAL CAMPERO,1A. AVENIDA 9-23,22699550,NO DISPONIBLE,NO DISPONIBLE,BLANCA SARAI GUTIERREZ PINEDA,ANNABELLA CORDON CAMPOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS DÍAS A LA SEMANA),GUATEMALA ORIENTE
00-10-0046-46,01-503,CIUDAD CAPITAL,ZONA 10,HAN AL INTERNACIONAL,15 CALLE 3-16,23140101,NO DISPONIBLE,NO DISPONIBLE,NANCY CAROLINA NAVAS GONZALEZ,BRENDA LIGIA ZIMERI GIRON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-10-0048-46,01-405,CIUDAD CAPITAL,ZONA 10,COLEGIO VANGUARDIA GLOBAL,13 CALLE 6-91,41224636,NO DISPONIBLE,NO DISPONIBLE,BLANCA SARAI GUTIERREZ PINEDA,MARILYN TATIANA SALGUERO ROLDAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,GUATEMALA ORIENTE
00-10-0764-46,01-503,CIUDAD CAPITAL,ZONA 10,COLEGIO LA ASUNCION,"7A AVENIDA 11-55, INTERIOR FINCA LAS MARGARITAS",23889500,NO DISPONIBLE,NO DISPONIBLE,NANCY CAROLINA NAVAS GONZALEZ,LILIAN ELIZETH GOMEZ AQUINO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-10-0775-46,01-501,CIUDAD CAPITAL,ZONA 10,MONTANO COLLEGE,6A AVE. 11-39,23261515,NO DISPONIBLE,NO DISPONIBLE,JULIO JACOBO GIL URBINA,MARIO ROMAN AGUILAR BURGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-10-3062-46,01-501,CIUDAD CAPITAL,ZONA 10,COLEGIO CIUDAD VIEJA,9A CALLE 5-49,23314462,NO DISPONIBLE,NO DISPONIBLE,JULIO JACOBO GIL URBINA,MARIA RAQUEL JIMENEZ ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA ORIENTE
00-10-8940-46,01-503,CIUDAD CAPITAL,ZONA 10,CENTRO EDUCATIVO SUPERACION GALILEO,2A. AV. 10-43,22053215,NO DISPONIBLE,NO DISPONIBLE,NANCY CAROLINA NAVAS GONZALEZ,ERICKA BRISEIDA MILIAN CANTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-11-0008-46,01-209,CIUDAD CAPITAL,ZONA 11,COLEGIO EDUCACION EN LINEA,8A. AVENIDA 21-83,30193053,NO DISPONIBLE,NO DISPONIBLE,MIRIAM DEL CARMEN OROZCO HERNANDEZ,CARMEN MERCEDES ARCHILA SUY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA SUR
00-11-0010-46,01-210,CIUDAD CAPITAL,ZONA 11,TECNICO EN MECANICA AUTOMOTRIZ,"22 CALLE, 7-81",30477521,NO DISPONIBLE,NO DISPONIBLE,DINIZ ORALIA MORALES MUNOZ,YOLANDA NOJ TUQUER,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-0012-46,01-209,CIUDAD CAPITAL,ZONA 11,INSTITUTO INDUSTRIAL CENTRAL GENERAL LAZARO CHACON GONZALEZ,"8A. AVENIDA 31-02, COLONIA LAS CHARCAS",22345703,NO DISPONIBLE,NO DISPONIBLE,MIRIAM DEL CARMEN OROZCO HERNANDEZ,EDGAR ENRIQUE ZAMORA ESPINOZA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-0016-46,01-641,CIUDAD CAPITAL,ZONA 11,CENTRO ESPECIALIZADO DE FORMACION PARA ADULTOS CEFA,"35 AVENIDA, 0-45, COLONIA TOLEDO",24964444,NO DISPONIBLE,NO DISPONIBLE,MILTON ALONSO ALVAREZ FUENTES,LESVIA LILIANA CHACATE TICURU,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-11-0019-46,01-210,CIUDAD CAPITAL,ZONA 11,COLEGIO PANAMERICANO NO.6,"35 AVENIDA 0-45, PLAZA HELVETIA",24964444,NO DISPONIBLE,NO DISPONIBLE,DINIZ ORALIA MORALES MUNOZ,LESVIA LILIANA CHACATE TICURU,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-0036-46,01-210,CIUDAD CAPITAL,ZONA 11,COLEGIO PANAMERICANO NO.6,"35 AVENIDA 0-45, PLAZA HELVETIA",24964444,NO DISPONIBLE,NO DISPONIBLE,DINIZ ORALIA MORALES MUNOZ,LESVIA LILIANA CHACATE TICURU,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-0044-46,01-209,CIUDAD CAPITAL,ZONA 11,COLEGIO TECNOLOGICO AMERICANO AMERITEC,"39 CALLE 10-91, LAS CHARCAS, AVENIDA FINAL",23242800,NO DISPONIBLE,NO DISPONIBLE,MIRIAM DEL CARMEN OROZCO HERNANDEZ,MARIA ANDREA RUIZ HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-0068-46,01-640,CIUDAD CAPITAL,ZONA 11,CEEX FORT LIC. ELISEO DANIEL ALVAREZ NATARENO,51 CALLE 4-96 COLONIA CASTAÑAS ZONA 11,41206441,NO DISPONIBLE,NO DISPONIBLE,ELISEO DANIEL ALVAREZ NATARENO,LUIS ALFREDO ROJAS ROJAS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA SUR
00-11-0071-46,01-210,CIUDAD CAPITAL,ZONA 11,COLEGIO PANAMERICANO NO.6,"35A. AVENIDA 0-45, PLAZA HELVETIA",45655822,NO DISPONIBLE,NO DISPONIBLE,DINIZ ORALIA MORALES MUNOZ,LESVIA LILIANA CHACATE TICURU,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,GUATEMALA SUR
00-11-0076-46,01-210,CIUDAD CAPITAL,ZONA 11,COLEGIO PANAMERICANO NO.6,"35A. AVENIDA 0-45, PLAZA HELVETIA",56874884,NO DISPONIBLE,NO DISPONIBLE,DINIZ ORALIA MORALES MUNOZ,LESVIA LILIANA CHACATE TICURU,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,GUATEMALA SUR
00-11-0078-46,01-641,CIUDAD CAPITAL,ZONA 11,INSTITUTO PARTICULAR MIXTO NOCTURNO LIC. EMILIO ARENALES CATALAN,2A. AVENIDA 4-21,24723222,NO DISPONIBLE,NO DISPONIBLE,MILTON ALONSO ALVAREZ FUENTES,SILVIA PATRICIA CATALAN SANCHEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR
00-11-0080-46,01-209,CIUDAD CAPITAL,ZONA 11,COLEGIO EDUCACION EN LINEA,8A. AVENIDA 21-83,30193053,NO DISPONIBLE,NO DISPONIBLE,MIRIAM DEL CARMEN OROZCO HERNANDEZ,CARMEN MERCEDES ARCHILA SUY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,GUATEMALA SUR
00-11-0082-46,01-641,CIUDAD CAPITAL,ZONA 11,CENTRO ESPECIALIZADO DE FORMACION PARA ADULTOS CEFA,"35 AVENIDA, 0-45, COLONIA TOLEDO",56874884,NO DISPONIBLE,NO DISPONIBLE,MILTON ALONSO ALVAREZ FUENTES,LESVIA LILIANA CHACATE TICURU,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR
00-11-0085-46,01-209,CIUDAD CAPITAL,ZONA 11,COLEGIO TECNOLOGICO AMERICANO AMERITEC,"39A. CALLE 10-91, LAS CHARCAS",23242800,NO DISPONIBLE,NO DISPONIBLE,MIRIAM DEL CARMEN OROZCO HERNANDEZ,MARIA ANDREA RUIZ HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,SEMIPRESENCIAL,GUATEMALA SUR
00-11-0088-46,01-209,CIUDAD CAPITAL,ZONA 11,COLEGIO TECNOLOGICO AMERICANO AMERITEC,"39A. CALLE 10-91, LAS CHARCAS",23242800,NO DISPONIBLE,NO DISPONIBLE,MIRIAM DEL CARMEN OROZCO HERNANDEZ,MARIA ANDREA RUIZ HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,GUATEMALA SUR
00-11-0091-46,01-640,CIUDAD CAPITAL,ZONA 11,CEEX SECRETARIA DE BIENESTAR SOCIAL DE LA PRESIDENCIA DE LA REPUBLICA SEDE COLONIA LAS CHARCAS,32A. CALLE 9-34,42209306,NO DISPONIBLE,NO DISPONIBLE,ELISEO DANIEL ALVAREZ NATARENO,SUSAN GLORIANA SALAZAR FIGUEROA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,GUATEMALA SUR
00-11-0097-46,01-641,CIUDAD CAPITAL,ZONA 11,COLEGIO CRECEMOS+,"30 AVENIDA 9-96 ZONA 11 GUATEMALA, GUATEMALA",25093547,NO DISPONIBLE,NO DISPONIBLE,MILTON ALONSO ALVAREZ FUENTES,KARLA NOEMI ALVAREZ FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,GUATEMALA SUR
00-11-0847-46,01-209,CIUDAD CAPITAL,ZONA 11,COLEGIO MIXTO BILINGUE EL PRADO,28 CALLE 7-58,22046444,NO DISPONIBLE,NO DISPONIBLE,MIRIAM DEL CARMEN OROZCO HERNANDEZ,JOSE DANIEL GARCIA GODOY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-0852-46,01-209,CIUDAD CAPITAL,ZONA 11,CENTRO ESCOLAR EL ROBLE,11 AVE. SUR FINAL COLONIA LAS CHARCAS,23877000,NO DISPONIBLE,NO DISPONIBLE,MIRIAM DEL CARMEN OROZCO HERNANDEZ,CARLOS LEONEL CHIROY SANTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-0853-46,01-209,CIUDAD CAPITAL,ZONA 11,CENTRO ESCOLAR CAMPOALEGRE,35 CALLE Y 12 AVE. FINAL,23803900,NO DISPONIBLE,NO DISPONIBLE,MIRIAM DEL CARMEN OROZCO HERNANDEZ,ANGELA MARIA MARTINEZ ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-0854-46,01-209,CIUDAD CAPITAL,ZONA 11,COLEGIO ALEMAN DE GUATEMALA,"DIAGONAL 21, 19-20",22683333,NO DISPONIBLE,NO DISPONIBLE,MIRIAM DEL CARMEN OROZCO HERNANDEZ,ESWIN NOE ROSALES LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-0856-46,01-209,CIUDAD CAPITAL,ZONA 11,COLEGIO MIXTO CAPOUILLIEZ,30 A. 7-77 Y 8-48 ZONA 11,59180175,NO DISPONIBLE,NO DISPONIBLE,MIRIAM DEL CARMEN OROZCO HERNANDEZ,SANDRA DEL CARMEN MERIDA MENCOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-0857-46,01-209,CIUDAD CAPITAL,ZONA 11,COLEGIO ITALIANO DE GUATEMALA,CALZADA ROOSEVELT 35-83,24394784,NO DISPONIBLE,NO DISPONIBLE,MIRIAM DEL CARMEN OROZCO HERNANDEZ,CARLOS ERNESTO OCHOA SALGUERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-0861-46,01-209,CIUDAD CAPITAL,ZONA 11,INSTITUTO PARTICULAR MIXTO NOCTURNO LIC. EMILIO ARENALES CATALAN,2A AVE. 4-21 ZONA 11,40900292,NO DISPONIBLE,NO DISPONIBLE,MIRIAM DEL CARMEN OROZCO HERNANDEZ,SILVIA PATRICIA CATALAN SANCHEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-2272-46,01-209,CIUDAD CAPITAL,ZONA 11,COLEGIO SAN JORGE CENTRO EDUCATIVO DE DESARROLLO INDIVIDUAL,9A CALLE B 22-84 RESIDENCIALES SAN JORGE,24736913,NO DISPONIBLE,NO DISPONIBLE,MIRIAM DEL CARMEN OROZCO HERNANDEZ,DINA SENAIDA TIU RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-2803-46,01-209,CIUDAD CAPITAL,ZONA 11,COLEGIO BILINGUE MONTE AMERICANO,18 AVE 9-36 COLONIA MIRAFLORES,24728863,NO DISPONIBLE,NO DISPONIBLE,MIRIAM DEL CARMEN OROZCO HERNANDEZ,CLAUDIA MAGDALENA CASTANAZA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-8254-46,01-209,CIUDAD CAPITAL,ZONA 11,INSTITUTO PARTICULAR MIXTO NOCTURNO LIC. EMILIO ARENALES CATALAN,2A. AVENIDA 4-41,50007522,NO DISPONIBLE,NO DISPONIBLE,MIRIAM DEL CARMEN OROZCO HERNANDEZ,SILVIA PATRICIA CATALAN SANCHEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-8429-46,01-209,CIUDAD CAPITAL,ZONA 11,COLEGIO SANTA TERESITA,22 CALLE 13-31,24933232,NO DISPONIBLE,NO DISPONIBLE,MIRIAM DEL CARMEN OROZCO HERNANDEZ,VIOLETA DEL ALBA NAVARRO OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-8547-46,01-209,CIUDAD CAPITAL,ZONA 11,COLEGIO MIXTO EURO AMERICANO,17A. AVENIDA 26-46 COLONIA LASCHARCAS,30476028,NO DISPONIBLE,NO DISPONIBLE,MIRIAM DEL CARMEN OROZCO HERNANDEZ,LUISA ILEANA PELLECER CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-9633-46,01-209,CIUDAD CAPITAL,ZONA 11,COLEGIO ITALIANO DE GUATEMALA,CALZADA ROOSEVELT 35-83,24394784,NO DISPONIBLE,NO DISPONIBLE,MIRIAM DEL CARMEN OROZCO HERNANDEZ,CARLOS ERNESTO OCHOA SALGUERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
00-12-0031-46,01-211,CIUDAD CAPITAL,ZONA 12,LICEO EDUCATIVO MAYA B,"4AV. 15-08, COLONIA LA REFORMITA",24745452,NO DISPONIBLE,NO DISPONIBLE,ADRIANA FABIOLA BOLANOS ESTRADA,XIOMARA SUCELY GARCIA OLIVAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0044-46,01-210,CIUDAD CAPITAL,ZONA 12,COLEGIO DE INFORMATICA IMB PC NO.2,AVENIDA PETAPA 30-64,23043211,NO DISPONIBLE,NO DISPONIBLE,DINIZ ORALIA MORALES MUNOZ,BRENDA FELICITA BOBADILLA ROCA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
00-12-0048-46,01-211,CIUDAD CAPITAL,ZONA 12,LICEO CANADIENSE SOCIEDAD ANONIMA,"DIAGONAL 19, AVENIDA PETAPA, 40-54",23750070,NO DISPONIBLE,NO DISPONIBLE,ADRIANA FABIOLA BOLANOS ESTRADA,ROSAURA GUDIEL ROSALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
